nohup: ignoring input
============================================================================================
Remove CancerControl-v0 from registry
============================================================================================
Device set to : NVIDIA GeForce RTX 3090
============================================================================================
training environment name : gym_cancer:CancerControl-v0--patient046
2021-12-06 15:23:21.743717: I tensorflow/stream_executor/platform/default/dso_loader.cc:49] Successfully opened dynamic library libcudart.so.11.0
current logging run number for gym_cancer:CancerControl-v0 :  9
Actions are logged at : PPO_logs/gym_cancer:CancerControl-v0//patient046/PPO_ActionList_gym_cancer:CancerControl-v0_patient046_log_9.csv
save checkpoint path : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/
save checkpoint format : patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
--------------------------------------------------------------------------------------------
num of envs : 2
max training updating times :  100000
max timesteps per episode :  120
model saving frequency : 500 episodes
log frequency : 2 episodes
printing average reward over episodes in last : 2 episodes
--------------------------------------------------------------------------------------------
state space dimension :  7
action space dimension :  10
--------------------------------------------------------------------------------------------
Initializing a discrete action space policy
--------------------------------------------------------------------------------------------
The initial explore rate : 0.8 and initial exploit rate is : 1- 0.8
PPO update frequency : 2 episodes
PPO K epochs :  4
PPO epsilon clip :  0.2
discount factor (gamma) :  0.99
--------------------------------------------------------------------------------------------
decaying optimizer with step size :  500  decay ratio :  0.5
optimizer learning rate actor :  3e-05
optimizer learning rate critic :  0.0001
============================================================================================
Started training at (GMT) :  2021-12-06 15:23:25
============================================================================================
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 0 		 SurvivalMonths : 68.0 		 Average Reward : -52619.8
Updates : 636 		 SurvivalMonths : 69.5 		 Average Reward : 1872.27
Updates : 638 		 SurvivalMonths : 46.0 		 Average Reward : 1665.38
Updates : 640 		 SurvivalMonths : 65.0 		 Average Reward : 1712.68
Updates : 642 		 SurvivalMonths : 68.5 		 Average Reward : 1451.84
Updates : 644 		 SurvivalMonths : 44.0 		 Average Reward : 1374.3
Updates : 646 		 SurvivalMonths : 68.0 		 Average Reward : 1841.14
Updates : 648 		 SurvivalMonths : 67.5 		 Average Reward : 1777.87
Updates : 650 		 SurvivalMonths : 20.0 		 Average Reward : 912.82
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/best/patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:19:13
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 652 		 SurvivalMonths : 67.5 		 Average Reward : 1903.97
Updates : 654 		 SurvivalMonths : 70.0 		 Average Reward : 1976.83
Updates : 656 		 SurvivalMonths : 69.0 		 Average Reward : 2085.32
Updates : 658 		 SurvivalMonths : 69.0 		 Average Reward : 2194.73
Updates : 660 		 SurvivalMonths : 71.0 		 Average Reward : 1996.51
Updates : 662 		 SurvivalMonths : 68.0 		 Average Reward : 2138.82
Updates : 664 		 SurvivalMonths : 68.0 		 Average Reward : 1996.29
Updates : 666 		 SurvivalMonths : 44.0 		 Average Reward : 1544.67
Updates : 668 		 SurvivalMonths : 43.0 		 Average Reward : 1349.78
Updates : 670 		 SurvivalMonths : 44.5 		 Average Reward : 1616.78
Updates : 672 		 SurvivalMonths : 42.5 		 Average Reward : 1405.85
Updates : 674 		 SurvivalMonths : 45.0 		 Average Reward : 1468.79
Updates : 676 		 SurvivalMonths : 42.5 		 Average Reward : 1403.03
Updates : 678 		 SurvivalMonths : 43.0 		 Average Reward : 1296.18
Updates : 680 		 SurvivalMonths : 65.5 		 Average Reward : 1457.43
Updates : 682 		 SurvivalMonths : 44.0 		 Average Reward : 1827.51
Updates : 684 		 SurvivalMonths : 65.5 		 Average Reward : 1955.72
Updates : 686 		 SurvivalMonths : 42.5 		 Average Reward : 1481.67
Updates : 688 		 SurvivalMonths : 68.0 		 Average Reward : 1958.84
Updates : 690 		 SurvivalMonths : 43.0 		 Average Reward : 1437.76
Updates : 692 		 SurvivalMonths : 68.0 		 Average Reward : 1790.93
Updates : 694 		 SurvivalMonths : 66.0 		 Average Reward : 1764.69
Updates : 696 		 SurvivalMonths : 71.5 		 Average Reward : 1765.71
Updates : 698 		 SurvivalMonths : 42.0 		 Average Reward : 1313.9
Updates : 700 		 SurvivalMonths : 70.5 		 Average Reward : 2134.59
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/best/patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:20:42
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 702 		 SurvivalMonths : 66.0 		 Average Reward : 1964.92
Updates : 704 		 SurvivalMonths : 68.5 		 Average Reward : 1985.63
Updates : 706 		 SurvivalMonths : 69.0 		 Average Reward : 2027.6
Updates : 708 		 SurvivalMonths : 69.5 		 Average Reward : 2171.16
Updates : 710 		 SurvivalMonths : 67.5 		 Average Reward : 1670.65
Updates : 712 		 SurvivalMonths : 68.0 		 Average Reward : 2140.04
Updates : 714 		 SurvivalMonths : 44.5 		 Average Reward : 1515.62
Updates : 716 		 SurvivalMonths : 46.0 		 Average Reward : 1672.39
Updates : 718 		 SurvivalMonths : 65.0 		 Average Reward : 1431.44
Updates : 720 		 SurvivalMonths : 65.0 		 Average Reward : 1743.36
Updates : 722 		 SurvivalMonths : 67.0 		 Average Reward : 1971.9
Updates : 724 		 SurvivalMonths : 46.5 		 Average Reward : 1591.26
Updates : 726 		 SurvivalMonths : 68.0 		 Average Reward : 1671.82
Updates : 728 		 SurvivalMonths : 26.0 		 Average Reward : 1094.53
Updates : 730 		 SurvivalMonths : 46.5 		 Average Reward : 1575.53
Updates : 732 		 SurvivalMonths : 68.0 		 Average Reward : 2008.66
Updates : 734 		 SurvivalMonths : 26.0 		 Average Reward : 1098.01
Updates : 736 		 SurvivalMonths : 69.5 		 Average Reward : 2044.28
Updates : 738 		 SurvivalMonths : 65.5 		 Average Reward : 1058.99
Updates : 740 		 SurvivalMonths : 69.0 		 Average Reward : 1711.63
Updates : 742 		 SurvivalMonths : 48.0 		 Average Reward : 1599.79
Updates : 744 		 SurvivalMonths : 66.5 		 Average Reward : 1739.88
Updates : 746 		 SurvivalMonths : 68.0 		 Average Reward : 1302.19
Updates : 748 		 SurvivalMonths : 67.5 		 Average Reward : 1410.03
Updates : 750 		 SurvivalMonths : 65.5 		 Average Reward : 1764.04
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/best/patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:22:16
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 752 		 SurvivalMonths : 69.5 		 Average Reward : 1920.09
Updates : 754 		 SurvivalMonths : 66.5 		 Average Reward : 1997.43
Updates : 756 		 SurvivalMonths : 65.5 		 Average Reward : 1737.94
Updates : 758 		 SurvivalMonths : 67.0 		 Average Reward : 1808.97
Updates : 760 		 SurvivalMonths : 48.5 		 Average Reward : 1365.29
Updates : 762 		 SurvivalMonths : 68.5 		 Average Reward : 1915.05
Updates : 764 		 SurvivalMonths : 70.0 		 Average Reward : 1941.53
Updates : 766 		 SurvivalMonths : 49.5 		 Average Reward : 1612.14
Updates : 768 		 SurvivalMonths : 51.0 		 Average Reward : 1635.14
Updates : 770 		 SurvivalMonths : 67.0 		 Average Reward : 845.51
Updates : 772 		 SurvivalMonths : 68.0 		 Average Reward : 1735.17
Updates : 774 		 SurvivalMonths : 68.0 		 Average Reward : 1853.01
Updates : 776 		 SurvivalMonths : 64.5 		 Average Reward : 1522.67
Updates : 778 		 SurvivalMonths : 38.5 		 Average Reward : 1605.39
Updates : 780 		 SurvivalMonths : 68.0 		 Average Reward : 1838.63
Updates : 782 		 SurvivalMonths : 66.0 		 Average Reward : 1512.08
Updates : 784 		 SurvivalMonths : 65.0 		 Average Reward : 1822.33
Updates : 786 		 SurvivalMonths : 51.0 		 Average Reward : 1570.8
Updates : 788 		 SurvivalMonths : 50.5 		 Average Reward : 1415.69
Updates : 790 		 SurvivalMonths : 54.5 		 Average Reward : 1917.59
Updates : 792 		 SurvivalMonths : 65.0 		 Average Reward : 1474.44
Updates : 794 		 SurvivalMonths : 51.5 		 Average Reward : 1392.65
Updates : 796 		 SurvivalMonths : 50.5 		 Average Reward : 1235.34
Updates : 798 		 SurvivalMonths : 54.0 		 Average Reward : 1832.33
Updates : 800 		 SurvivalMonths : 65.0 		 Average Reward : 1002.66
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/best/patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:23:57
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 802 		 SurvivalMonths : 67.0 		 Average Reward : 1980.91
Updates : 804 		 SurvivalMonths : 53.5 		 Average Reward : 1566.84
Updates : 806 		 SurvivalMonths : 56.0 		 Average Reward : 1551.77
Updates : 808 		 SurvivalMonths : 55.0 		 Average Reward : 1826.12
Updates : 810 		 SurvivalMonths : 54.0 		 Average Reward : 1421.97
Updates : 812 		 SurvivalMonths : 66.5 		 Average Reward : 1279.12
Updates : 814 		 SurvivalMonths : 66.5 		 Average Reward : 1258.83
Updates : 816 		 SurvivalMonths : 65.5 		 Average Reward : 1161.71
Updates : 818 		 SurvivalMonths : 70.5 		 Average Reward : 2011.95
Updates : 820 		 SurvivalMonths : 66.0 		 Average Reward : 1241.88
Updates : 822 		 SurvivalMonths : 65.0 		 Average Reward : 1810.59
Updates : 824 		 SurvivalMonths : 71.0 		 Average Reward : 1924.21
Updates : 826 		 SurvivalMonths : 67.5 		 Average Reward : 1840.7
Updates : 828 		 SurvivalMonths : 68.5 		 Average Reward : -226.44
Updates : 830 		 SurvivalMonths : 66.5 		 Average Reward : 829.74
Updates : 832 		 SurvivalMonths : 69.5 		 Average Reward : 1868.36
Updates : 834 		 SurvivalMonths : 66.0 		 Average Reward : 1503.03
Updates : 836 		 SurvivalMonths : 65.5 		 Average Reward : 1915.38
Updates : 838 		 SurvivalMonths : 54.5 		 Average Reward : 1664.67
Updates : 840 		 SurvivalMonths : 72.5 		 Average Reward : 2430.44
Updates : 842 		 SurvivalMonths : 66.0 		 Average Reward : 1231.94
Updates : 844 		 SurvivalMonths : 53.5 		 Average Reward : 1575.03
Updates : 846 		 SurvivalMonths : 54.0 		 Average Reward : 1796.45
Updates : 848 		 SurvivalMonths : 52.5 		 Average Reward : 1647.75
Updates : 850 		 SurvivalMonths : 65.5 		 Average Reward : 1820.5
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/best/patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:25:45
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 852 		 SurvivalMonths : 53.5 		 Average Reward : 1744.08
Updates : 854 		 SurvivalMonths : 52.0 		 Average Reward : 1731.37
Updates : 856 		 SurvivalMonths : 67.0 		 Average Reward : 1860.16
Updates : 858 		 SurvivalMonths : 53.5 		 Average Reward : 1793.33
Updates : 860 		 SurvivalMonths : 55.0 		 Average Reward : 1796.8
Updates : 862 		 SurvivalMonths : 67.5 		 Average Reward : 3051.04
Updates : 864 		 SurvivalMonths : 67.0 		 Average Reward : 1639.49
Updates : 866 		 SurvivalMonths : 68.0 		 Average Reward : 2059.28
Updates : 868 		 SurvivalMonths : 66.5 		 Average Reward : 1552.39
Updates : 870 		 SurvivalMonths : 67.0 		 Average Reward : 1706.91
Updates : 872 		 SurvivalMonths : 66.5 		 Average Reward : 1963.19
Updates : 874 		 SurvivalMonths : 65.5 		 Average Reward : 2236.64
Updates : 876 		 SurvivalMonths : 65.0 		 Average Reward : 1805.37
Updates : 878 		 SurvivalMonths : 65.0 		 Average Reward : 1687.95
Updates : 880 		 SurvivalMonths : 65.5 		 Average Reward : 2417.08
Updates : 882 		 SurvivalMonths : 63.0 		 Average Reward : 1754.74
Updates : 884 		 SurvivalMonths : 65.0 		 Average Reward : 1892.43
Updates : 886 		 SurvivalMonths : 66.0 		 Average Reward : 1913.94
Updates : 888 		 SurvivalMonths : 54.5 		 Average Reward : 1885.09
Updates : 890 		 SurvivalMonths : 43.0 		 Average Reward : 1783.6
Updates : 892 		 SurvivalMonths : 55.5 		 Average Reward : 1927.8
Updates : 894 		 SurvivalMonths : 68.0 		 Average Reward : 2050.18
Updates : 896 		 SurvivalMonths : 65.5 		 Average Reward : 1436.19
Updates : 898 		 SurvivalMonths : 63.0 		 Average Reward : 1649.65
Updates : 900 		 SurvivalMonths : 67.5 		 Average Reward : 1907.01
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/best/patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:27:36
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 902 		 SurvivalMonths : 67.5 		 Average Reward : 1960.05
Updates : 904 		 SurvivalMonths : 65.0 		 Average Reward : 1822.39
Updates : 906 		 SurvivalMonths : 68.5 		 Average Reward : 2057.91
Updates : 908 		 SurvivalMonths : 68.0 		 Average Reward : 2107.66
Updates : 910 		 SurvivalMonths : 59.0 		 Average Reward : 2049.4
Updates : 912 		 SurvivalMonths : 67.0 		 Average Reward : 1865.24
Updates : 914 		 SurvivalMonths : 67.0 		 Average Reward : 2618.69
Updates : 916 		 SurvivalMonths : 59.0 		 Average Reward : 2112.45
Updates : 918 		 SurvivalMonths : 65.0 		 Average Reward : 1903.78
Updates : 920 		 SurvivalMonths : 67.0 		 Average Reward : 1913.0
Updates : 922 		 SurvivalMonths : 56.0 		 Average Reward : 2049.57
Updates : 924 		 SurvivalMonths : 55.0 		 Average Reward : 1863.76
Updates : 926 		 SurvivalMonths : 64.5 		 Average Reward : 1758.19
Updates : 928 		 SurvivalMonths : 59.0 		 Average Reward : 1885.4
Updates : 930 		 SurvivalMonths : 68.5 		 Average Reward : 2578.91
Updates : 932 		 SurvivalMonths : 64.0 		 Average Reward : 1547.09
Updates : 934 		 SurvivalMonths : 67.0 		 Average Reward : 3017.74
Updates : 936 		 SurvivalMonths : 57.5 		 Average Reward : 1968.35
Updates : 938 		 SurvivalMonths : 66.5 		 Average Reward : 1899.68
Updates : 940 		 SurvivalMonths : 68.5 		 Average Reward : 2670.55
Updates : 942 		 SurvivalMonths : 67.0 		 Average Reward : 2042.13
Updates : 944 		 SurvivalMonths : 67.0 		 Average Reward : 2547.94
Updates : 946 		 SurvivalMonths : 65.5 		 Average Reward : 1693.55
Updates : 948 		 SurvivalMonths : 58.0 		 Average Reward : 2108.67
Updates : 950 		 SurvivalMonths : 71.0 		 Average Reward : 2153.37
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/best/patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:29:25
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 952 		 SurvivalMonths : 57.5 		 Average Reward : 2026.09
Updates : 954 		 SurvivalMonths : 65.5 		 Average Reward : 1541.07
Updates : 956 		 SurvivalMonths : 68.5 		 Average Reward : 2063.26
Updates : 958 		 SurvivalMonths : 68.5 		 Average Reward : 2126.82
Updates : 960 		 SurvivalMonths : 66.5 		 Average Reward : 2575.67
Updates : 962 		 SurvivalMonths : 66.0 		 Average Reward : 2435.45
Updates : 964 		 SurvivalMonths : 66.5 		 Average Reward : 2016.69
Updates : 966 		 SurvivalMonths : 59.0 		 Average Reward : 2201.83
Updates : 968 		 SurvivalMonths : 67.0 		 Average Reward : 2083.63
Updates : 970 		 SurvivalMonths : 66.0 		 Average Reward : 2111.54
Updates : 972 		 SurvivalMonths : 57.5 		 Average Reward : 2070.31
Updates : 974 		 SurvivalMonths : 69.5 		 Average Reward : 2776.85
Updates : 976 		 SurvivalMonths : 66.0 		 Average Reward : 1960.77
Updates : 978 		 SurvivalMonths : 65.5 		 Average Reward : 2433.51
Updates : 980 		 SurvivalMonths : 67.0 		 Average Reward : 1992.36
Updates : 982 		 SurvivalMonths : 68.0 		 Average Reward : 2031.45
Updates : 984 		 SurvivalMonths : 67.0 		 Average Reward : 2602.83
Updates : 986 		 SurvivalMonths : 72.5 		 Average Reward : 2552.13
Updates : 988 		 SurvivalMonths : 55.5 		 Average Reward : 2031.05
Updates : 990 		 SurvivalMonths : 69.5 		 Average Reward : 2332.05
Updates : 992 		 SurvivalMonths : 68.0 		 Average Reward : 2097.25
Updates : 994 		 SurvivalMonths : 68.5 		 Average Reward : 2054.19
Updates : 996 		 SurvivalMonths : 71.0 		 Average Reward : 2385.13
Updates : 998 		 SurvivalMonths : 67.5 		 Average Reward : 2065.23
Updates : 1000 		 SurvivalMonths : 53.0 		 Average Reward : 1843.99
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/final/patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:31:15
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 1002 		 SurvivalMonths : 55.0 		 Average Reward : 1982.67
Updates : 1004 		 SurvivalMonths : 65.0 		 Average Reward : 1853.18
Updates : 1006 		 SurvivalMonths : 69.5 		 Average Reward : 2238.14
Updates : 1008 		 SurvivalMonths : 66.0 		 Average Reward : 1969.76
Updates : 1010 		 SurvivalMonths : 58.0 		 Average Reward : 2028.71
Updates : 1012 		 SurvivalMonths : 68.0 		 Average Reward : 2251.11
Updates : 1014 		 SurvivalMonths : 67.5 		 Average Reward : 2685.84
Updates : 1016 		 SurvivalMonths : 57.0 		 Average Reward : 2069.11
Updates : 1018 		 SurvivalMonths : 66.5 		 Average Reward : 2065.45
Updates : 1020 		 SurvivalMonths : 55.0 		 Average Reward : 1907.7
Updates : 1022 		 SurvivalMonths : 67.0 		 Average Reward : 1987.52
Updates : 1024 		 SurvivalMonths : 65.5 		 Average Reward : 1958.19
Updates : 1026 		 SurvivalMonths : 67.0 		 Average Reward : 1692.22
Updates : 1028 		 SurvivalMonths : 67.0 		 Average Reward : 2078.24
Updates : 1030 		 SurvivalMonths : 68.0 		 Average Reward : 2611.09
Updates : 1032 		 SurvivalMonths : 65.5 		 Average Reward : 1793.48
Updates : 1034 		 SurvivalMonths : 67.5 		 Average Reward : 2529.39
Updates : 1036 		 SurvivalMonths : 66.5 		 Average Reward : 2461.99
Updates : 1038 		 SurvivalMonths : 65.5 		 Average Reward : 1877.37
Updates : 1040 		 SurvivalMonths : 66.0 		 Average Reward : 1950.6
Updates : 1042 		 SurvivalMonths : 65.0 		 Average Reward : 1853.69
Updates : 1044 		 SurvivalMonths : 66.5 		 Average Reward : 2152.17
Updates : 1046 		 SurvivalMonths : 69.0 		 Average Reward : 2271.87
Updates : 1048 		 SurvivalMonths : 56.5 		 Average Reward : 1921.54
Updates : 1050 		 SurvivalMonths : 68.0 		 Average Reward : 2108.97
Updates : 1052 		 SurvivalMonths : 70.0 		 Average Reward : 2773.47
Updates : 1054 		 SurvivalMonths : 66.5 		 Average Reward : 2114.66
Updates : 1056 		 SurvivalMonths : 68.5 		 Average Reward : 2545.6
Updates : 1058 		 SurvivalMonths : 56.5 		 Average Reward : 2042.07
Updates : 1060 		 SurvivalMonths : 57.5 		 Average Reward : 2131.68
Updates : 1062 		 SurvivalMonths : 65.0 		 Average Reward : 1879.3
Updates : 1064 		 SurvivalMonths : 67.5 		 Average Reward : 2007.19
Updates : 1066 		 SurvivalMonths : 66.5 		 Average Reward : 1988.36
Updates : 1068 		 SurvivalMonths : 55.5 		 Average Reward : 1927.61
Updates : 1070 		 SurvivalMonths : 66.5 		 Average Reward : 2064.44
Updates : 1072 		 SurvivalMonths : 66.0 		 Average Reward : 1962.62
Updates : 1074 		 SurvivalMonths : 67.0 		 Average Reward : 1820.22
Updates : 1076 		 SurvivalMonths : 66.0 		 Average Reward : 1979.03
Updates : 1078 		 SurvivalMonths : 67.5 		 Average Reward : 2162.1
Updates : 1080 		 SurvivalMonths : 69.0 		 Average Reward : 2103.72
Updates : 1082 		 SurvivalMonths : 67.0 		 Average Reward : 1637.41
Updates : 1084 		 SurvivalMonths : 67.5 		 Average Reward : 2150.22
Updates : 1086 		 SurvivalMonths : 68.5 		 Average Reward : 2125.53
Updates : 1088 		 SurvivalMonths : 60.0 		 Average Reward : 2233.05
Updates : 1090 		 SurvivalMonths : 58.0 		 Average Reward : 2122.61
Updates : 1092 		 SurvivalMonths : 65.0 		 Average Reward : 1869.79
Updates : 1094 		 SurvivalMonths : 68.0 		 Average Reward : 2748.23
Updates : 1096 		 SurvivalMonths : 69.0 		 Average Reward : 2179.92
Updates : 1098 		 SurvivalMonths : 65.5 		 Average Reward : 1991.32
Updates : 1100 		 SurvivalMonths : 57.5 		 Average Reward : 2058.42
--------------------------------------------------------------------------------------------
saving model at : PPO_preTrained/gym_cancer:CancerControl-v0/patient046/best/patient046_20211206-1523_PPO_gym_cancer:CancerControl-v0_0_0.pth
model saved
Elapsed Time  :  0:34:53
--------------------------------------------------------------------------------------------
/home/yitao/PPO-Pytorch/env/gym_cancer/envs/cancercontrol.py:282: RuntimeWarning: invalid value encountered in power
  dxdt = np.multiply(r * x, (1 - (x @ self.A / self.K) ** phi -drug @ Beta))
Updates : 1102 		 SurvivalMonths : 66.5 		 Average Reward : 1806.54
Updates : 1104 		 SurvivalMonths : 64.0 		 Average Reward : 1884.72
Updates : 1106 		 SurvivalMonths : 67.5 		 Average Reward : 1963.65
Updates : 1108 		 SurvivalMonths : 69.5 		 Average Reward : 2660.03
Updates : 1110 		 SurvivalMonths : 67.5 		 Average Reward : 2572.67
Updates : 1112 		 SurvivalMonths : 66.5 		 Average Reward : 2983.06
Updates : 1114 		 SurvivalMonths : 57.0 		 Average Reward : 1983.38
Updates : 1116 		 SurvivalMonths : 66.0 		 Average Reward : 1899.87
Updates : 1118 		 SurvivalMonths : 70.0 		 Average Reward : 2140.42
Updates : 1120 		 SurvivalMonths : 66.5 		 Average Reward : 2569.05
Updates : 1122 		 SurvivalMonths : 65.5 		 Average Reward : 1955.87
Updates : 1124 		 SurvivalMonths : 25.0 		 Average Reward : 958.93
Updates : 1126 		 SurvivalMonths : 68.5 		 Average Reward : 2258.01
Updates : 1128 		 SurvivalMonths : 67.5 		 Average Reward : 2055.89
Updates : 1130 		 SurvivalMonths : 66.5 		 Average Reward : 2415.63
Updates : 1132 		 SurvivalMonths : 66.5 		 Average Reward : 2135.39
Updates : 1134 		 SurvivalMonths : 65.0 		 Average Reward : 1844.98
Updates : 1136 		 SurvivalMonths : 66.0 		 Average Reward : 1983.65
Updates : 1138 		 SurvivalMonths : 64.0 		 Average Reward : 1822.67
Updates : 1140 		 SurvivalMonths : 56.0 		 Average Reward : 2005.21
Updates : 1142 		 SurvivalMonths : 68.5 		 Average Reward : 2637.04
Updates : 1144 		 SurvivalMonths : 67.5 		 Average Reward : 2040.28
Updates : 1146 		 SurvivalMonths : 69.5 		 Average Reward : 2042.76
Updates : 1148 		 SurvivalMonths : 57.0 		 Average Reward : 1967.81
Updates : 1150 		 SurvivalMonths : 70.0 		 Average Reward : 2806.62
Updates : 1152 		 SurvivalMonths : 57.0 		 Average Reward : 1994.59
Updates : 1154 		 SurvivalMonths : 69.0 		 Average Reward : 2761.94
Updates : 1156 		 SurvivalMonths : 67.0 		 Average Reward : 2061.33
Updates : 1158 		 SurvivalMonths : 58.0 		 Average Reward : 1921.38
Updates : 1160 		 SurvivalMonths : 68.0 		 Average Reward : 2657.45
Updates : 1162 		 SurvivalMonths : 57.0 		 Average Reward : 1985.99
Updates : 1164 		 SurvivalMonths : 58.5 		 Average Reward : 2048.77
Updates : 1166 		 SurvivalMonths : 67.5 		 Average Reward : 2092.26
Updates : 1168 		 SurvivalMonths : 66.5 		 Average Reward : 2545.5
Updates : 1170 		 SurvivalMonths : 65.5 		 Average Reward : 1855.69
Updates : 1172 		 SurvivalMonths : 67.0 		 Average Reward : 1852.45
Updates : 1174 		 SurvivalMonths : 67.5 		 Average Reward : 2012.5
Updates : 1176 		 SurvivalMonths : 57.5 		 Average Reward : 1880.74
Updates : 1178 		 SurvivalMonths : 59.5 		 Average Reward : 2125.59
Updates : 1180 		 SurvivalMonths : 68.0 		 Average Reward : 2536.8
Updates : 1182 		 SurvivalMonths : 66.0 		 Average Reward : 1846.26
Updates : 1184 		 SurvivalMonths : 70.0 		 Average Reward : 2729.87
Updates : 1186 		 SurvivalMonths : 67.0 		 Average Reward : 2081.14
Updates : 1188 		 SurvivalMonths : 68.5 		 Average Reward : 2110.51
Updates : 1190 		 SurvivalMonths : 67.0 		 Average Reward : 2549.24
Updates : 1192 		 SurvivalMonths : 65.0 		 Average Reward : 1832.39
Updates : 1194 		 SurvivalMonths : 66.0 		 Average Reward : 1937.53
Updates : 1196 		 SurvivalMonths : 65.0 		 Average Reward : 1939.72
Updates : 1198 		 SurvivalMonths : 69.0 		 Average Reward : 2108.47
Updates : 1200 		 SurvivalMonths : 67.0 		 Average Reward : 2651.39
Updates : 1202 		 SurvivalMonths : 69.0 		 Average Reward : 3242.39
Updates : 1204 		 SurvivalMonths : 57.5 		 Average Reward : 2010.77
Updates : 1206 		 SurvivalMonths : 58.5 		 Average Reward : 2118.55
Updates : 1208 		 SurvivalMonths : 58.0 		 Average Reward : 2118.64
Updates : 1210 		 SurvivalMonths : 66.5 		 Average Reward : 1984.56
Updates : 1212 		 SurvivalMonths : 69.0 		 Average Reward : 2173.9
Updates : 1214 		 SurvivalMonths : 69.5 		 Average Reward : 2737.53
Updates : 1216 		 SurvivalMonths : 67.5 		 Average Reward : 2378.9
Updates : 1218 		 SurvivalMonths : 67.0 		 Average Reward : 1975.84
Updates : 1220 		 SurvivalMonths : 68.0 		 Average Reward : 3179.78
Updates : 1222 		 SurvivalMonths : 71.5 		 Average Reward : 2308.78
Updates : 1224 		 SurvivalMonths : 67.5 		 Average Reward : 2082.55
